2020-07-24 13:13:06	7001	16,8	54
2020-07-24 13:14:12	7001	16,8	54
2020-07-24 13:15:20	7001	16,8	54
2020-07-24 13:16:26	7001	16,8	54
2020-07-24 13:16:43	6a02	18,4	55
2020-07-24 13:17:34	7001	16,8	54
2020-07-24 13:18:03	6a02	18,4	55
2020-07-24 13:19:21	6a02	18,4	55
2020-07-24 13:19:47	7001	16,8	54
2020-07-24 13:22:00	6a02	18,4	55
2020-07-24 13:23:08	7001	16,8	54
2020-07-24 13:23:19	6a02	18,4	55
2020-07-24 13:24:15	7001	16,8	54
2020-07-24 13:24:37	6a02	18,4	55
2020-07-24 13:25:22	7001	16,8	54
2020-07-24 13:25:57	6a02	18,4	55
2020-07-24 13:26:30	7001	16,8	54
2020-07-24 13:27:36	7001	16,8	54
2020-07-24 13:28:44	7001	16,8	54
2020-07-24 13:44:21	7001	16,7	54
2020-07-24 13:48:50	7001	16,8	54
2020-07-24 13:52:17	6a02	18,4	54
2020-07-24 13:53:36	6a02	18,5	54
2020-07-24 13:54:24	7001	16,8	54
2020-07-24 13:55:32	7001	16,8	54
2020-07-24 13:56:13	6a02	18,5	54
2020-07-24 14:31:15	7001	16,7	53
2020-07-24 15:03:23	6a02	18,5	54
2020-07-24 15:19:28	8700	19,4	51
2020-07-24 15:23:44	7001	16,6	53
2020-07-24 15:24:13	8700	19,6	50
2020-07-24 15:24:26	6a02	18,5	54
2020-07-24 15:24:51	7001	16,6	53
2020-07-24 15:25:09	8700	19,6	50
2020-07-24 15:25:45	6a02	18,5	54
2020-07-24 15:25:59	7001	16,6	53
2020-07-24 15:27:03	8700	19,6	50
2020-07-24 15:28:01	8700	19,6	50
2020-07-24 15:28:23	6a02	18,5	54
