2020-08-21 00:00:51	7001	22,8	58
2020-08-21 00:01:59	7001	22,9	58
2020-08-21 00:03:05	7001	22,9	58
2020-08-21 00:05:22	8700	22,1	59
2020-08-21 00:06:27	7001	22,9	58
2020-08-21 00:07:33	7001	22,9	58
2020-08-21 00:08:40	7001	22,9	58
2020-08-21 00:09:48	7001	22,9	58
2020-08-21 00:13:08	7001	22,9	58
2020-08-21 00:14:16	7001	22,9	58
2020-08-21 00:15:23	7001	22,9	58
2020-08-21 00:16:30	7001	22,9	58
2020-08-21 00:17:36	7001	22,9	58
2020-08-21 00:22:04	7001	23	58
2020-08-21 00:23:12	7001	23	58
2020-08-21 00:24:00	6a02	22,1	60
2020-08-21 00:24:19	7001	23	58
2020-08-21 00:24:22	8700	22,1	59
2020-08-21 00:25:19	6a02	22,1	60
2020-08-21 00:25:26	7001	23	58
2020-08-21 00:26:32	7001	23	58
2020-08-21 00:26:39	6a02	22,1	60
2020-08-21 00:27:14	8700	22,1	59
2020-08-21 00:27:40	7001	23	58
2020-08-21 00:27:57	6a02	22,1	60
2020-08-21 00:28:47	7001	23	58
2020-08-21 00:29:07	8700	22,1	59
2020-08-21 00:29:53	7001	23	58
2020-08-21 00:30:04	8700	22,1	59
2020-08-21 00:31:00	7001	23	58
2020-08-21 00:31:02	8700	22,1	59
2020-08-21 00:31:59	8700	22,1	59
2020-08-21 00:32:07	7001	23	58
2020-08-21 00:32:56	8700	22,1	59
2020-08-21 00:33:13	6a02	22,1	60
2020-08-21 00:33:15	7001	23	58
2020-08-21 00:34:21	7001	23	58
2020-08-21 00:34:49	8700	22,1	59
2020-08-21 00:35:29	7001	23	58
2020-08-21 00:35:46	8700	22,1	59
2020-08-21 00:35:51	6a02	22,1	60
2020-08-21 00:36:35	7001	23	58
2020-08-21 00:36:44	8700	22,1	59
2020-08-21 00:37:10	6a02	22,1	60
2020-08-21 00:37:43	7001	23	58
2020-08-21 00:38:49	7001	23	58
2020-08-21 00:39:35	8700	22,1	59
2020-08-21 00:39:48	6a02	22,1	60
2020-08-21 00:39:56	7001	23	58
2020-08-21 00:41:04	7001	23	58
2020-08-21 00:41:29	8700	22,1	59
2020-08-21 00:42:10	7001	23	58
2020-08-21 00:43:18	7001	23	58
2020-08-21 00:43:22	8700	22,1	59
2020-08-21 00:44:19	8700	22,1	59
2020-08-21 00:44:25	7001	23	58
2020-08-21 00:45:04	6a02	22,1	60
2020-08-21 00:45:16	8700	22,1	59
2020-08-21 00:45:32	7001	23	58
2020-08-21 00:46:13	8700	22,1	59
2020-08-21 00:46:23	6a02	22,1	60
2020-08-21 00:46:38	7001	23	58
2020-08-21 00:47:11	8700	22,1	59
2020-08-21 00:47:43	6a02	22,1	60
2020-08-21 00:47:45	7001	23	58
2020-08-21 00:48:53	7001	23	58
2020-08-21 00:49:01	6a02	22,1	60
2020-08-21 00:49:04	8700	22,1	59
2020-08-21 00:49:59	7001	23	58
2020-08-21 00:50:01	8700	22,1	59
2020-08-21 00:50:20	6a02	22,1	60
2020-08-21 00:50:58	8700	22,1	59
2020-08-21 00:51:06	7001	23	58
2020-08-21 00:51:56	8700	22,1	59
2020-08-21 00:52:13	7001	23	58
