2020-08-31 00:00:41	8700	18,7	58
2020-08-31 00:01:58	6a02	18,7	60
2020-08-31 00:14:57	8700	18,7	58
2020-08-31 00:16:27	6a02	18,7	59
2020-08-31 00:17:46	6a02	18,7	59
2020-08-31 00:18:45	8700	18,7	58
2020-08-31 00:23:02	6a02	18,6	60
2020-08-31 00:24:20	6a02	18,6	60
2020-08-31 00:25:24	8700	18,7	58
2020-08-31 00:26:21	8700	18,7	58
2020-08-31 00:28:18	6a02	18,6	60
2020-08-31 00:32:04	8700	18,7	58
2020-08-31 00:44:57	7001	18,8	61
2020-08-31 00:45:21	8700	18,6	58
2020-08-31 00:46:03	7001	18,8	61
2020-08-31 01:42:01	6a02	18,4	59
2020-08-31 01:56:32	6a02	18,4	59
2020-08-31 02:07:03	6a02	18,4	59
2020-08-31 02:08:22	6a02	18,3	59
2020-08-31 02:08:57	8700	18,4	58
2020-08-31 02:11:00	6a02	18,3	59
2020-08-31 02:15:35	8700	18,4	59
2020-08-31 02:16:33	8700	18,4	59
2020-08-31 02:17:38	7001	18,7	61
2020-08-31 02:19:24	8700	18,4	59
2020-08-31 02:20:13	6a02	18,3	59
2020-08-31 02:20:21	8700	18,4	59
2020-08-31 02:21:32	6a02	18,3	59
2020-08-31 02:22:52	6a02	18,3	59
2020-08-31 02:24:09	8700	18,4	58
2020-08-31 02:25:06	8700	18,4	58
2020-08-31 02:26:34	7001	18,6	61
2020-08-31 02:27:41	7001	18,6	61
2020-08-31 02:28:48	7001	18,6	61
2020-08-31 02:35:30	7001	18,6	61
2020-08-31 02:37:20	6a02	18,3	59
2020-08-31 02:37:27	8700	18,3	58
2020-08-31 02:38:24	8700	18,3	58
2020-08-31 02:39:21	8700	18,3	58
2020-08-31 02:42:12	8700	18,3	58
2020-08-31 02:42:36	6a02	18,3	59
2020-08-31 02:43:20	7001	18,6	61
2020-08-31 02:44:26	7001	18,6	61
2020-08-31 02:45:03	8700	18,3	58
2020-08-31 02:45:33	7001	18,6	61
2020-08-31 02:48:54	7001	18,6	61
2020-08-31 03:04:03	8700	18,3	59
2020-08-31 03:05:00	8700	18,3	59
2020-08-31 03:06:18	6a02	18,2	59
2020-08-31 03:07:36	6a02	18,2	59
2020-08-31 03:08:47	8700	18,2	59
2020-08-31 03:09:45	8700	18,2	59
2020-08-31 03:11:39	8700	18,2	59
2020-08-31 03:12:53	6a02	18,2	59
2020-08-31 03:15:27	8700	18,2	59
2020-08-31 03:16:23	8700	18,2	59
2020-08-31 03:18:18	8700	18,2	59
2020-08-31 03:27:59	7001	18,6	60
2020-08-31 03:36:21	8700	18,3	59
2020-08-31 03:37:18	8700	18,3	59
2020-08-31 03:53:39	7001	18,6	60
2020-08-31 04:01:02	8700	18,2	59
2020-08-31 04:02:00	8700	18,2	59
2020-08-31 04:02:57	8700	18,2	59
2020-08-31 04:04:14	6a02	18,1	59
2020-08-31 04:05:47	8700	18,2	59
2020-08-31 04:06:52	6a02	18,1	59
2020-08-31 04:08:11	6a02	18,1	59
2020-08-31 04:11:31	7001	18,6	60
