2020-10-24 00:00:10	6a02	29	27
2020-10-24 00:01:06	8700	22	45
2020-10-24 00:01:29	6a02	29	27
2020-10-24 00:01:44	7001	18,8	52
2020-10-24 00:02:02	8700	22	45
2020-10-24 00:02:49	6a02	28,9	27
2020-10-24 00:02:51	7001	18,9	53
2020-10-24 00:02:59	8700	22	45
2020-10-24 00:03:56	8700	22	45
2020-10-24 00:03:58	7001	19	53
2020-10-24 00:04:53	8700	22	45
2020-10-24 00:05:04	7001	19	53
2020-10-24 00:05:26	6a02	28,9	27
2020-10-24 00:05:50	8700	22	45
2020-10-24 00:06:12	7001	19,1	53
2020-10-24 00:06:48	8700	22	45
2020-10-24 00:07:19	7001	19,1	53
2020-10-24 00:07:45	8700	22	45
2020-10-24 00:08:04	6a02	28,8	27
2020-10-24 00:08:25	7001	19,1	53
2020-10-24 00:08:41	8700	22,1	45
2020-10-24 00:09:33	7001	19,1	53
2020-10-24 00:10:35	8700	22,1	45
2020-10-24 00:11:32	8700	22	45
2020-10-24 00:11:47	7001	19,2	53
2020-10-24 00:12:30	8700	22	45
2020-10-24 00:12:55	7001	19,3	53
2020-10-24 00:13:20	6a02	28,7	28
2020-10-24 00:13:26	8700	22	45
2020-10-24 00:14:01	7001	19,3	53
2020-10-24 00:14:23	8700	22	45
2020-10-24 00:14:39	6a02	28,7	28
2020-10-24 00:15:08	7001	19,3	53
2020-10-24 00:15:21	8700	22	45
2020-10-24 00:16:15	7001	19,4	53
2020-10-24 00:16:17	8700	22	45
2020-10-24 00:17:15	8700	22	45
2020-10-24 00:17:17	6a02	28,6	28
2020-10-24 00:17:22	7001	19,4	53
2020-10-24 00:18:11	8700	22	45
2020-10-24 00:18:29	7001	19,4	53
2020-10-24 00:18:36	6a02	28,6	28
2020-10-24 00:19:08	8700	22	45
2020-10-24 00:19:56	6a02	28,6	28
2020-10-24 00:20:05	8700	22	45
2020-10-24 00:20:42	7001	19,5	53
2020-10-24 00:21:14	6a02	28,5	28
2020-10-24 00:21:50	7001	19,5	53
2020-10-24 00:22:00	8700	21,9	45
2020-10-24 00:22:34	6a02	28,5	28
2020-10-24 00:23:52	6a02	28,5	28
